Time	LOSdot	ZEM	NC	VC
8.03057,	0.00761542,	130.473,	134.527,	3694.69
8.03077,	0.00761509,	130.444,	134.523,	3694.68
8.03097,	0.00761477,	130.414,	134.52,	3694.67
8.03117,	0.00761444,	130.384,	134.516,	3694.65
8.03137,	0.00761412,	130.354,	134.513,	3694.64
8.03157,	0.0076138,	130.324,	134.509,	3694.62
8.03177,	0.00761348,	130.294,	134.506,	3694.61
8.03197,	0.00761314,	130.264,	134.502,	3694.59
8.03217,	0.00761282,	130.234,	134.499,	3694.58
8.03237,	0.0076125,	130.205,	134.496,	3694.56
8.03257,	0.00761218,	130.175,	134.492,	3694.55
8.03277,	0.00761185,	130.145,	134.489,	3694.54
8.03297,	0.00761152,	130.115,	134.485,	3694.52
8.03317,	0.00761121,	130.085,	134.482,	3694.51
8.03337,	0.00761088,	130.055,	134.478,	3694.49
8.03358,	0.00761056,	130.026,	134.475,	3694.48
8.03378,	0.00761023,	129.996,	134.471,	3694.46
8.03398,	0.00760991,	129.966,	134.468,	3694.45
8.03418,	0.00760959,	129.936,	134.465,	3694.43
8.03438,	0.00760926,	129.906,	134.461,	3694.42
8.03458,	0.00760894,	129.876,	134.458,	3694.41
8.03478,	0.00760861,	129.847,	134.454,	3694.39
8.03498,	0.00760829,	129.817,	134.451,	3694.38
8.03518,	0.00760796,	129.787,	134.447,	3694.36
8.03538,	0.00760769,	129.758,	134.445,	3694.35
8.03558,	0.00760742,	129.729,	134.442,	3694.33
8.03578,	0.00760714,	129.7,	134.439,	3694.32
8.03598,	0.00760686,	129.671,	134.437,	3694.3
8.03618,	0.00760658,	129.642,	134.434,	3694.29
8.03638,	0.00760631,	129.613,	134.431,	3694.28
8.03658,	0.00760603,	129.584,	134.429,	3694.26
8.03678,	0.00760576,	129.555,	134.426,	3694.25
8.03698,	0.00760549,	129.526,	134.424,	3694.23
8.03718,	0.00760521,	129.497,	134.421,	3694.22
8.03738,	0.00760493,	129.469,	134.418,	3694.2
8.03758,	0.00760465,	129.44,	134.416,	3694.19
8.03778,	0.00760438,	129.411,	134.413,	3694.18
8.03798,	0.0076041,	129.382,	134.411,	3694.16
8.03818,	0.00760382,	129.353,	134.408,	3694.15
8.03838,	0.00760355,	129.324,	134.405,	3694.13
8.03858,	0.00760328,	129.295,	134.403,	3694.12
8.03878,	0.00760301,	129.266,	134.4,	3694.1
8.03898,	0.00760273,	129.237,	134.398,	3694.09
8.03918,	0.00760245,	129.208,	134.395,	3694.07
8.03938,	0.00760218,	129.18,	134.393,	3694.06
8.03958,	0.0076019,	129.151,	134.39,	3694.05
8.03978,	0.00760163,	129.122,	134.387,	3694.03
8.03998,	0.00760135,	129.093,	134.385,	3694.02
8.04018,	0.00760107,	129.064,	134.382,	3694
8.04038,	0.0076008,	129.035,	134.38,	3693.99
8.04058,	0.00760052,	129.006,	134.377,	3693.97
8.04078,	0.00760025,	128.977,	134.374,	3693.96
8.04099,	0.00759997,	128.949,	134.372,	3693.94
8.04119,	0.0075997,	128.92,	134.369,	3693.93
8.04139,	0.00759942,	128.891,	134.367,	3693.92
8.04159,	0.00759915,	128.862,	134.364,	3693.9
8.04179,	0.00759887,	128.833,	134.361,	3693.89
8.04199,	0.00759859,	128.804,	134.359,	3693.87
8.04219,	0.00759832,	128.776,	134.356,	3693.86
8.04239,	0.00759804,	128.747,	134.354,	3693.84
8.04259,	0.00759777,	128.718,	134.351,	3693.83
8.04279,	0.0075975,	128.689,	134.348,	3693.81
8.04299,	0.00759722,	128.66,	134.346,	3693.8
8.04319,	0.00759695,	128.632,	134.343,	3693.79
8.04339,	0.00759667,	128.603,	134.341,	3693.77
8.04359,	0.0075964,	128.574,	134.338,	3693.76
8.04379,	0.00759612,	128.545,	134.336,	3693.74
8.04399,	0.00759585,	128.516,	134.333,	3693.73
8.04419,	0.00759558,	128.488,	134.33,	3693.71
8.04439,	0.0075953,	128.459,	134.328,	3693.7
8.04459,	0.00759502,	128.43,	134.325,	3693.68
8.04479,	0.00759475,	128.401,	134.323,	3693.67
8.04499,	0.00759448,	128.373,	134.32,	3693.66
8.04519,	0.00759421,	128.344,	134.318,	3693.64
8.04539,	0.00759393,	128.315,	134.315,	3693.63
8.04559,	0.00759366,	128.286,	134.312,	3693.61
8.04579,	0.00759338,	128.258,	134.31,	3693.6
8.04599,	0.00759311,	128.229,	134.307,	3693.58
8.04619,	0.00759284,	128.2,	134.305,	3693.57
8.04639,	0.00759256,	128.171,	134.302,	3693.55
8.04659,	0.00759229,	128.143,	134.3,	3693.54
8.04679,	0.007592,	128.114,	134.297,	3693.53
8.04699,	0.00759173,	128.085,	134.294,	3693.51
8.04719,	0.00759146,	128.057,	134.292,	3693.5
8.04739,	0.00759119,	128.028,	134.289,	3693.48
8.04759,	0.00759093,	127.999,	134.287,	3693.47
8.04779,	0.00759066,	127.971,	134.285,	3693.45
8.04799,	0.0075904,	127.942,	134.282,	3693.44
8.04819,	0.00759013,	127.914,	134.28,	3693.42
8.0484,	0.00758986,	127.885,	134.277,	3693.41
8.0486,	0.00758959,	127.857,	134.275,	3693.4
8.0488,	0.00758932,	127.828,	134.272,	3693.38
8.049,	0.00758906,	127.799,	134.27,	3693.37
8.0492,	0.00758879,	127.771,	134.268,	3693.35
8.0494,	0.00758853,	127.742,	134.265,	3693.34
8.0496,	0.00758826,	127.714,	134.263,	3693.32
8.0498,	0.00758799,	127.685,	134.26,	3693.31
8.05,	0.00758772,	127.657,	134.258,	3693.29
8.0502,	0.00758745,	127.628,	134.255,	3693.28
8.0504,	0.00758719,	127.6,	134.253,	3693.27
8.0506,	0.00758693,	127.571,	134.251,	3693.25
8.0508,	0.00758666,	127.543,	134.248,	3693.24
8.051,	0.0075864,	127.514,	134.246,	3693.22
8.0512,	0.00758612,	127.486,	134.243,	3693.21
8.0514,	0.00758586,	127.457,	134.241,	3693.19
8.0516,	0.0075856,	127.429,	134.239,	3693.18
8.0518,	0.00758533,	127.4,	134.236,	3693.16
8.052,	0.00758507,	127.372,	134.234,	3693.15
8.0522,	0.00758479,	127.343,	134.231,	3693.14
8.0524,	0.00758453,	127.315,	134.229,	3693.12
8.0526,	0.00758426,	127.286,	134.226,	3693.11
8.0528,	0.007584,	127.258,	134.224,	3693.09
8.053,	0.00758373,	127.229,	134.222,	3693.08
8.0532,	0.00758346,	127.201,	134.219,	3693.06
8.0534,	0.0075832,	127.173,	134.217,	3693.05
8.0536,	0.00758293,	127.144,	134.214,	3693.03
8.0538,	0.00758267,	127.116,	134.212,	3693.02
8.054,	0.0075824,	127.087,	134.21,	3693.01
8.0542,	0.00758213,	127.059,	134.207,	3692.99
8.0544,	0.00758187,	127.03,	134.205,	3692.98
8.0546,	0.0075816,	127.002,	134.202,	3692.96
8.0548,	0.00758133,	126.974,	134.2,	3692.95
8.055,	0.00758108,	126.945,	134.198,	3692.93
8.0552,	0.00758081,	126.917,	134.195,	3692.92
8.0554,	0.00758054,	126.888,	134.193,	3692.9
8.0556,	0.00758022,	126.859,	134.189,	3692.89
8.05581,	0.00757991,	126.83,	134.186,	3692.88
8.05601,	0.0075796,	126.801,	134.183,	3692.86
8.05621,	0.00757928,	126.771,	134.18,	3692.85
8.05641,	0.00757897,	126.742,	134.177,	3692.83
8.05661,	0.00757865,	126.713,	134.173,	3692.82
8.05681,	0.00757834,	126.684,	134.17,	3692.8
8.05701,	0.00757802,	126.655,	134.167,	3692.79
8.05721,	0.00757771,	126.626,	134.164,	3692.77
8.05741,	0.0075774,	126.596,	134.16,	3692.76
8.05761,	0.00757708,	126.567,	134.157,	3692.75
8.05781,	0.00757677,	126.538,	134.154,	3692.73
8.05801,	0.00757645,	126.509,	134.15,	3692.72
8.05821,	0.00757614,	126.48,	134.147,	3692.7
8.05841,	0.00757583,	126.451,	134.144,	3692.69
8.05861,	0.00757551,	126.421,	134.141,	3692.67
8.05881,	0.0075752,	126.392,	134.137,	3692.66
8.05901,	0.00757488,	126.363,	134.134,	3692.64
8.05921,	0.00757457,	126.334,	134.131,	3692.63
8.05941,	0.00757426,	126.305,	134.128,	3692.62
8.05961,	0.00757395,	126.276,	134.125,	3692.6
8.05981,	0.00757363,	126.247,	134.121,	3692.59
8.06001,	0.00757331,	126.218,	134.118,	3692.57
8.06021,	0.007573,	126.188,	134.115,	3692.56
8.06041,	0.00757269,	126.159,	134.112,	3692.54
8.06061,	0.00757238,	126.13,	134.108,	3692.53
8.06081,	0.00757206,	126.101,	134.105,	3692.51
8.06101,	0.00757174,	126.072,	134.102,	3692.5
8.06121,	0.00757143,	126.043,	134.099,	3692.49
8.06141,	0.00757112,	126.014,	134.095,	3692.47
8.06161,	0.00757081,	125.985,	134.092,	3692.46
8.06181,	0.00757049,	125.956,	134.089,	3692.44
8.06201,	0.00757018,	125.927,	134.086,	3692.43
8.06221,	0.00756986,	125.898,	134.082,	3692.41
8.06241,	0.00756956,	125.869,	134.079,	3692.4
8.06261,	0.00756924,	125.839,	134.076,	3692.38
8.06281,	0.00756893,	125.81,	134.073,	3692.37
8.06301,	0.00756861,	125.781,	134.069,	3692.35
8.06322,	0.0075683,	125.752,	134.066,	3692.34
8.06342,	0.00756799,	125.723,	134.063,	3692.33
8.06362,	0.00756767,	125.694,	134.06,	3692.31
8.06382,	0.00756736,	125.665,	134.057,	3692.3
8.06402,	0.00756704,	125.636,	134.053,	3692.28
8.06422,	0.00756673,	125.607,	134.05,	3692.27
8.06442,	0.00756642,	125.578,	134.047,	3692.25
8.06462,	0.0075661,	125.549,	134.044,	3692.24
8.06482,	0.00756579,	125.52,	134.04,	3692.22
8.06502,	0.00756548,	125.491,	134.037,	3692.21
8.06522,	0.00756516,	125.462,	134.034,	3692.2
8.06542,	0.00756486,	125.433,	134.031,	3692.18
8.06562,	0.00756453,	125.404,	134.027,	3692.17
8.06582,	0.00756423,	125.375,	134.024,	3692.15
8.06602,	0.00756391,	125.346,	134.021,	3692.14
8.06622,	0.0075636,	125.317,	134.018,	3692.12
8.06642,	0.00756328,	125.288,	134.014,	3692.11
8.06662,	0.00756297,	125.259,	134.011,	3692.09
8.06682,	0.00756266,	125.23,	134.008,	3692.08
8.06702,	0.00756234,	125.201,	134.005,	3692.07
8.06722,	0.00756203,	125.172,	134.002,	3692.05
8.06742,	0.00756172,	125.144,	133.998,	3692.04
8.06762,	0.0075614,	125.115,	133.995,	3692.02
8.06782,	0.0075611,	125.086,	133.992,	3692.01
8.06802,	0.00756078,	125.057,	133.989,	3691.99
8.06822,	0.00756047,	125.028,	133.986,	3691.98
8.06842,	0.00756016,	124.999,	133.982,	3691.96
8.06862,	0.00755986,	124.97,	133.979,	3691.95
8.06882,	0.00755956,	124.942,	133.976,	3691.94
8.06902,	0.00755925,	124.913,	133.973,	3691.92
8.06922,	0.00755895,	124.884,	133.97,	3691.91
8.06942,	0.00755863,	124.855,	133.967,	3691.89
8.06962,	0.00755833,	124.826,	133.964,	3691.88
8.06982,	0.00755803,	124.798,	133.961,	3691.86
8.07002,	0.00755772,	124.769,	133.958,	3691.85
8.07022,	0.00755742,	124.74,	133.955,	3691.83
8.07043,	0.00755711,	124.711,	133.952,	3691.82
8.07063,	0.0075568,	124.683,	133.948,	3691.81
8.07083,	0.0075565,	124.654,	133.946,	3691.79
8.07103,	0.00755619,	124.625,	133.942,	3691.78
8.07123,	0.00755588,	124.596,	133.939,	3691.76
8.07143,	0.00755558,	124.568,	133.936,	3691.75
8.07163,	0.00755527,	124.539,	133.933,	3691.73
8.07183,	0.00755498,	124.51,	133.93,	3691.72
8.07203,	0.00755466,	124.481,	133.927,	3691.7
8.07223,	0.00755436,	124.453,	133.924,	3691.69
8.07243,	0.00755405,	124.424,	133.921,	3691.68
8.07263,	0.00755375,	124.395,	133.918,	3691.66
8.07283,	0.00755344,	124.367,	133.915,	3691.65
8.07303,	0.00755314,	124.338,	133.912,	3691.63
8.07323,	0.00755283,	124.309,	133.908,	3691.62
8.07343,	0.00755253,	124.28,	133.905,	3691.6
8.07363,	0.00755222,	124.252,	133.902,	3691.59
8.07383,	0.00755192,	124.223,	133.899,	3691.57
8.07403,	0.00755161,	124.194,	133.896,	3691.56
8.07423,	0.00755131,	124.166,	133.893,	3691.55
8.07443,	0.007551,	124.137,	133.89,	3691.53
8.07463,	0.00755069,	124.108,	133.887,	3691.52
8.07483,	0.00755039,	124.08,	133.884,	3691.5
8.07503,	0.00755008,	124.051,	133.881,	3691.49
8.07523,	0.00754978,	124.022,	133.878,	3691.47
8.07543,	0.00754948,	123.994,	133.875,	3691.46
8.07563,	0.00754917,	123.965,	133.872,	3691.44
8.07583,	0.00754887,	123.937,	133.869,	3691.43
8.07603,	0.00754856,	123.908,	133.865,	3691.42
8.07623,	0.00754825,	123.879,	133.862,	3691.4
8.07643,	0.00754795,	123.851,	133.859,	3691.39
8.07663,	0.00754765,	123.822,	133.856,	3691.37
8.07683,	0.00754734,	123.793,	133.853,	3691.36
8.07703,	0.00754703,	123.765,	133.85,	3691.34
8.07723,	0.00754673,	123.736,	133.847,	3691.33
8.07743,	0.00754643,	123.708,	133.844,	3691.31
8.07763,	0.00754612,	123.679,	133.841,	3691.3
8.07784,	0.00754581,	123.65,	133.838,	3691.28
8.07804,	0.00754551,	123.622,	133.835,	3691.27
8.07824,	0.00754521,	123.593,	133.832,	3691.26
8.07844,	0.0075449,	123.565,	133.829,	3691.24
8.07864,	0.00754459,	123.536,	133.826,	3691.23
8.07884,	0.00754429,	123.507,	133.823,	3691.21
8.07904,	0.00754399,	123.479,	133.82,	3691.2
8.07924,	0.00754368,	123.45,	133.817,	3691.18
8.07944,	0.00754338,	123.422,	133.814,	3691.17
8.07964,	0.00754307,	123.393,	133.81,	3691.15
8.07984,	0.00754277,	123.365,	133.807,	3691.14
8.08004,	0.00754246,	123.336,	133.804,	3691.13
8.08024,	0.00754216,	123.308,	133.801,	3691.11
8.08044,	0.00754186,	123.279,	133.798,	3691.1
8.08064,	0.00754155,	123.251,	133.795,	3691.08
8.08084,	0.00754125,	123.222,	133.792,	3691.07
8.08104,	0.00754093,	123.193,	133.789,	3691.05
8.08124,	0.00754064,	123.165,	133.786,	3691.04
8.08144,	0.00754034,	123.137,	133.783,	3691.02
8.08164,	0.00754003,	123.108,	133.78,	3691.01
8.08184,	0.00753973,	123.08,	133.777,	3691
8.08204,	0.00753942,	123.051,	133.774,	3690.98
8.08224,	0.00753911,	123.022,	133.771,	3690.97
8.08244,	0.00753881,	122.994,	133.768,	3690.95
8.08264,	0.00753851,	122.966,	133.765,	3690.94
8.08284,	0.00753821,	122.937,	133.762,	3690.92
8.08304,	0.0075379,	122.909,	133.759,	3690.91
8.08324,	0.0075376,	122.88,	133.756,	3690.89
8.08344,	0.00753729,	122.852,	133.753,	3690.88
8.08364,	0.00753698,	122.823,	133.749,	3690.86
8.08384,	0.00753668,	122.795,	133.746,	3690.85
8.08404,	0.00753638,	122.766,	133.743,	3690.84
8.08424,	0.00753607,	122.738,	133.74,	3690.82
8.08444,	0.00753577,	122.709,	133.737,	3690.81
8.08464,	0.00753547,	122.681,	133.734,	3690.79
8.08484,	0.00753516,	122.653,	133.731,	3690.78
8.08504,	0.00753486,	122.624,	133.728,	3690.76
8.08525,	0.00753456,	122.596,	133.725,	3690.75
8.08545,	0.00753425,	122.567,	133.722,	3690.73
8.08565,	0.00753394,	122.539,	133.719,	3690.72
8.08585,	0.00753364,	122.51,	133.716,	3690.71
8.08605,	0.00753334,	122.482,	133.713,	3690.69
8.08625,	0.00753303,	122.454,	133.71,	3690.68
8.08645,	0.00753273,	122.425,	133.707,	3690.66
8.08665,	0.00753242,	122.397,	133.704,	3690.65
8.08685,	0.00753212,	122.368,	133.701,	3690.63
8.08705,	0.00753182,	122.34,	133.698,	3690.62
8.08725,	0.00753151,	122.312,	133.695,	3690.6
8.08745,	0.00753121,	122.283,	133.692,	3690.59
8.08765,	0.0075309,	122.255,	133.689,	3690.58
8.08785,	0.0075306,	122.226,	133.686,	3690.56
8.08805,	0.0075303,	122.198,	133.683,	3690.55
8.08825,	0.00753,	122.17,	133.68,	3690.53
8.08845,	0.00752971,	122.142,	133.677,	3690.52
8.08865,	0.00752941,	122.113,	133.674,	3690.5
8.08885,	0.00752911,	122.085,	133.671,	3690.49
8.08905,	0.00752882,	122.057,	133.668,	3690.47
8.08925,	0.00752852,	122.029,	133.665,	3690.46
8.08945,	0.00752823,	122.001,	133.663,	3690.44
8.08965,	0.00752793,	121.972,	133.66,	3690.43
8.08985,	0.00752763,	121.944,	133.657,	3690.42
8.09005,	0.00752734,	121.916,	133.654,	3690.4
8.09025,	0.00752704,	121.888,	133.651,	3690.39
8.09045,	0.00752675,	121.86,	133.648,	3690.37
8.09065,	0.00752646,	121.831,	133.645,	3690.36
8.09085,	0.00752615,	121.803,	133.642,	3690.34
8.09105,	0.00752586,	121.775,	133.639,	3690.33
8.09125,	0.00752556,	121.747,	133.637,	3690.31
8.09145,	0.00752527,	121.719,	133.634,	3690.3
8.09165,	0.00752497,	121.69,	133.631,	3690.29
8.09185,	0.00752467,	121.662,	133.628,	3690.27
8.09205,	0.00752432,	121.633,	133.624,	3690.26
8.09225,	0.00752398,	121.604,	133.62,	3690.24
8.09245,	0.00752363,	121.575,	133.617,	3690.23
8.09266,	0.00752329,	121.547,	133.613,	3690.21
8.09286,	0.00752294,	121.518,	133.609,	3690.2
8.09306,	0.0075226,	121.489,	133.605,	3690.18
8.09326,	0.00752226,	121.46,	133.602,	3690.17
8.09346,	0.00752191,	121.431,	133.598,	3690.15
8.09366,	0.00752156,	121.402,	133.594,	3690.14
8.09386,	0.00752121,	121.373,	133.59,	3690.13
8.09406,	0.00752086,	121.344,	133.586,	3690.11
8.09426,	0.00752052,	121.315,	133.583,	3690.1
8.09446,	0.00752018,	121.286,	133.579,	3690.08
8.09466,	0.00751983,	121.257,	133.575,	3690.07
8.09486,	0.00751948,	121.228,	133.571,	3690.05
8.09506,	0.00751914,	121.199,	133.568,	3690.04
8.09526,	0.00751879,	121.171,	133.564,	3690.02
8.09546,	0.00751844,	121.142,	133.56,	3690.01
8.09566,	0.0075181,	121.113,	133.556,	3690
8.09586,	0.00751776,	121.084,	133.553,	3689.98
8.09606,	0.00751741,	121.055,	133.549,	3689.97
8.09626,	0.00751707,	121.026,	133.545,	3689.95
8.09646,	0.00751671,	120.997,	133.541,	3689.94
8.09666,	0.00751637,	120.968,	133.538,	3689.92
8.09686,	0.00751603,	120.94,	133.534,	3689.91
8.09706,	0.00751568,	120.911,	133.53,	3689.89
8.09726,	0.00751534,	120.882,	133.526,	3689.88
8.09746,	0.00751498,	120.853,	133.522,	3689.87
8.09766,	0.00751464,	120.824,	133.519,	3689.85
8.09786,	0.0075143,	120.795,	133.515,	3689.84
8.09806,	0.00751395,	120.766,	133.511,	3689.82
8.09826,	0.00751361,	120.738,	133.508,	3689.81
8.09846,	0.00751326,	120.709,	133.504,	3689.79
8.09866,	0.00751291,	120.68,	133.5,	3689.78
8.09886,	0.00751257,	120.651,	133.496,	3689.76
8.09906,	0.00751222,	120.622,	133.492,	3689.75
8.09926,	0.00751188,	120.594,	133.489,	3689.73
8.09946,	0.00751154,	120.565,	133.485,	3689.72
8.09966,	0.00751119,	120.536,	133.481,	3689.71
8.09986,	0.00751085,	120.507,	133.478,	3689.69
8.10007,	0.00751049,	120.478,	133.474,	3689.68
8.10027,	0.00751015,	120.45,	133.47,	3689.66
8.10047,	0.00750981,	120.421,	133.466,	3689.65
8.10067,	0.00750946,	120.392,	133.463,	3689.63
8.10087,	0.00750911,	120.363,	133.459,	3689.62
8.10107,	0.00750877,	120.335,	133.455,	3689.6
8.10127,	0.00750842,	120.306,	133.451,	3689.59
8.10147,	0.00750808,	120.277,	133.447,	3689.58
8.10167,	0.00750773,	120.248,	133.444,	3689.56
8.10187,	0.00750739,	120.22,	133.44,	3689.55
8.10207,	0.00750704,	120.191,	133.436,	3689.53
8.10227,	0.00750669,	120.162,	133.432,	3689.52
8.10247,	0.00750635,	120.133,	133.429,	3689.5
8.10267,	0.007506,	120.105,	133.425,	3689.49
8.10287,	0.00750566,	120.076,	133.421,	3689.47
8.10307,	0.00750532,	120.047,	133.418,	3689.46
8.10327,	0.00750497,	120.019,	133.414,	3689.44
8.10347,	0.00750462,	119.99,	133.41,	3689.43
8.10367,	0.00750428,	119.961,	133.406,	3689.42
8.10387,	0.00750393,	119.932,	133.403,	3689.4
8.10407,	0.00750359,	119.904,	133.399,	3689.39
8.10427,	0.00750324,	119.875,	133.395,	3689.37
8.10447,	0.00750289,	119.846,	133.391,	3689.36
8.10467,	0.00750255,	119.818,	133.388,	3689.34
8.10487,	0.00750221,	119.789,	133.384,	3689.33
8.10507,	0.00750186,	119.76,	133.38,	3689.31
8.10527,	0.00750152,	119.732,	133.376,	3689.3
8.10547,	0.00750119,	119.703,	133.373,	3689.29
8.10567,	0.00750085,	119.675,	133.369,	3689.27
8.10587,	0.00750051,	119.646,	133.366,	3689.26
8.10607,	0.00750017,	119.618,	133.362,	3689.24
8.10627,	0.00749983,	119.589,	133.358,	3689.23
8.10647,	0.00749955,	119.561,	133.356,	3689.21
8.10667,	0.00749926,	119.534,	133.353,	3689.2
8.10687,	0.00749897,	119.506,	133.35,	3689.18
8.10707,	0.00749868,	119.478,	133.348,	3689.17
8.10728,	0.0074984,	119.451,	133.345,	3689.16
8.10748,	0.00749811,	119.423,	133.342,	3689.14
8.10768,	0.00749782,	119.395,	133.34,	3689.13
8.10788,	0.00749754,	119.368,	133.337,	3689.11
8.10808,	0.00749725,	119.34,	133.334,	3689.1
8.10828,	0.00749696,	119.312,	133.331,	3689.08
8.10848,	0.00749667,	119.284,	133.329,	3689.07
8.10868,	0.00749639,	119.257,	133.326,	3689.05
8.10888,	0.0074961,	119.229,	133.323,	3689.04
8.10908,	0.00749581,	119.201,	133.321,	3689.02
8.10928,	0.00749553,	119.174,	133.318,	3689.01
8.10948,	0.00749524,	119.146,	133.315,	3688.99
8.10968,	0.00749495,	119.119,	133.313,	3688.98
8.10988,	0.00749467,	119.091,	133.31,	3688.97
8.11008,	0.00749438,	119.063,	133.307,	3688.95
8.11028,	0.00749409,	119.036,	133.305,	3688.94
8.11048,	0.00749381,	119.008,	133.302,	3688.92
8.11068,	0.00749352,	118.98,	133.299,	3688.91
8.11088,	0.00749324,	118.953,	133.297,	3688.89
8.11108,	0.00749294,	118.925,	133.294,	3688.88
8.11128,	0.00749266,	118.898,	133.291,	3688.86
8.11148,	0.00749237,	118.87,	133.288,	3688.85
8.11168,	0.00749209,	118.842,	133.286,	3688.84
8.11188,	0.0074918,	118.815,	133.283,	3688.82
8.11208,	0.00749152,	118.787,	133.28,	3688.81
8.11228,	0.00749123,	118.76,	133.278,	3688.79
8.11248,	0.00749095,	118.732,	133.275,	3688.78
8.11268,	0.00749065,	118.704,	133.272,	3688.76
8.11288,	0.00749036,	118.677,	133.27,	3688.75
8.11308,	0.00749009,	118.649,	133.267,	3688.73
8.11328,	0.00748979,	118.622,	133.264,	3688.72
8.11348,	0.00748951,	118.594,	133.262,	3688.7
8.11368,	0.00748923,	118.567,	133.259,	3688.69
8.11388,	0.00748894,	118.539,	133.256,	3688.68
8.11408,	0.00748865,	118.512,	133.254,	3688.66
8.11428,	0.00748837,	118.484,	133.251,	3688.65
8.11448,	0.00748808,	118.456,	133.248,	3688.63
8.11469,	0.0074878,	118.429,	133.246,	3688.62
8.11489,	0.00748751,	118.401,	133.243,	3688.6
8.11509,	0.00748722,	118.374,	133.24,	3688.59
8.11529,	0.00748694,	118.346,	133.238,	3688.57
8.11549,	0.00748665,	118.319,	133.235,	3688.56
8.11569,	0.00748636,	118.291,	133.232,	3688.54
8.11589,	0.00748607,	118.264,	133.23,	3688.53
8.11609,	0.00748578,	118.236,	133.227,	3688.52
8.11629,	0.00748549,	118.209,	133.224,	3688.5
8.11649,	0.00748519,	118.181,	133.221,	3688.49
8.11669,	0.0074849,	118.153,	133.219,	3688.47
8.11689,	0.00748461,	118.126,	133.216,	3688.46
8.11709,	0.00748432,	118.098,	133.213,	3688.44
8.11729,	0.00748402,	118.071,	133.21,	3688.43
8.11749,	0.00748373,	118.043,	133.208,	3688.41
8.11769,	0.00748344,	118.016,	133.205,	3688.4
8.11789,	0.00748315,	117.988,	133.202,	3688.38
8.11809,	0.00748285,	117.961,	133.199,	3688.37
8.11829,	0.00748256,	117.933,	133.197,	3688.36
8.11849,	0.00748227,	117.905,	133.194,	3688.34
8.11869,	0.00748198,	117.878,	133.191,	3688.33
8.11889,	0.00748169,	117.85,	133.188,	3688.31
8.11909,	0.00748139,	117.823,	133.185,	3688.3
8.11929,	0.0074811,	117.795,	133.183,	3688.28
8.11949,	0.00748081,	117.768,	133.18,	3688.27
8.11969,	0.00748051,	117.74,	133.177,	3688.25
8.11989,	0.00748023,	117.713,	133.175,	3688.24
8.12009,	0.00747994,	117.686,	133.172,	3688.23
8.12029,	0.00747964,	117.658,	133.169,	3688.21
8.12049,	0.00747935,	117.631,	133.167,	3688.2
8.12069,	0.00747906,	117.603,	133.164,	3688.18
8.12089,	0.00747876,	117.575,	133.161,	3688.17
8.12109,	0.00747847,	117.548,	133.158,	3688.15
8.12129,	0.00747818,	117.521,	133.155,	3688.14
8.12149,	0.00747789,	117.493,	133.153,	3688.12
8.12169,	0.0074776,	117.466,	133.15,	3688.11
8.12189,	0.0074773,	117.438,	133.147,	3688.09
8.1221,	0.00747702,	117.411,	133.145,	3688.08
8.1223,	0.00747672,	117.383,	133.142,	3688.07
8.1225,	0.00747643,	117.356,	133.139,	3688.05
8.1227,	0.00747614,	117.328,	133.136,	3688.04
8.1229,	0.00747585,	117.301,	133.134,	3688.02
8.1231,	0.00747556,	117.274,	133.131,	3688.01
8.1233,	0.00747527,	117.246,	133.128,	3687.99
8.1235,	0.00747497,	117.219,	133.125,	3687.98
8.1237,	0.00747469,	117.191,	133.123,	3687.96
8.1239,	0.00747439,	117.164,	133.12,	3687.95
8.1241,	0.0074741,	117.137,	133.117,	3687.93
8.1243,	0.00747381,	117.109,	133.115,	3687.92
